___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
 160   4  139.00  -83.00        1.8625
 161   4  141.00  -83.00        1.8625
 162   4  143.00  -83.00        1.8625
 163   4  145.00  -83.00        1.8625
 164   4  147.00  -83.00        1.8625
 165   4  149.00  -83.00        1.8625
 166   4  151.00  -83.00        1.8625
 167   4  153.00  -83.00        1.8625
 168   4  155.00  -83.00        1.8625
 169   4  157.00  -83.00        1.8625
 170   4  159.00  -83.00        1.8625
 171   4  161.00  -83.00        1.8625
 172   4  163.00  -83.00        1.8625
 173   4  165.00  -83.00        1.8625
 174   4  167.00  -83.00        1.8625
 175   4  169.00  -83.00        1.8625
 176   4  171.00  -83.00        1.8625
 177   4  173.00  -83.00        1.8625
 178   4  175.00  -83.00        1.8625
 179   4  177.00  -83.00        1.8625
 180   4  179.00  -83.00        1.8625
   1   5 -179.00  -81.00        1.8625
   2   5 -177.00  -81.00        1.8625
   3   5 -175.00  -81.00        1.8625
   4   5 -173.00  -81.00        1.8625
   5   5 -171.00  -81.00        1.8625
   6   5 -169.00  -81.00        1.8625
   7   5 -167.00  -81.00        1.8625
   8   5 -165.00  -81.00        1.8625
   9   5 -163.00  -81.00        1.8625
  10   5 -161.00  -81.00        1.8625
  11   5 -159.00  -81.00        1.8625
  12   5 -157.00  -81.00        1.8625
  13   5 -155.00  -81.00        1.8625
  14   5 -153.00  -81.00        1.8625
  15   5 -151.00  -81.00        1.8625
  16   5 -149.00  -81.00        1.8625
  17   5 -147.00  -81.00        1.8625
  18   5 -145.00  -81.00        1.8625
  19   5 -143.00  -81.00        1.8625
  20   5 -141.00  -81.00        1.8625
  21   5 -139.00  -81.00        1.8625
  22   5 -137.00  -81.00        1.8625
  23   5 -135.00  -81.00        0.5369
  24   5 -133.00  -81.00        0.4718
  25   5 -131.00  -81.00        0.4718
  26   5 -129.00  -81.00        0.4718
  27   5 -127.00  -81.00        0.4718
  28   5 -125.00  -81.00        0.4718
  29   5 -123.00  -81.00        0.4718
  30   5 -121.00  -81.00        0.4718
  31   5 -119.00  -81.00        0.4718
  32   5 -117.00  -81.00        0.4718
  33   5 -115.00  -81.00        0.4718
  34   5 -113.00  -81.00        0.4718
  35   5 -111.00  -81.00        0.4718
  36   5 -109.00  -81.00        0.4718
  37   5 -107.00  -81.00        1.8625
  38   5 -105.00  -81.00        1.8625
  39   5 -103.00  -81.00        1.8625
  40   5 -101.00  -81.00        1.8625
  41   5  -99.00  -81.00        1.8625
  42   5  -97.00  -81.00        1.8625
  43   5  -95.00  -81.00        1.8625
  44   5  -93.00  -81.00        1.8625
  45   5  -91.00  -81.00        1.8625
  46   5  -89.00  -81.00        1.8625
  47   5  -87.00  -81.00        1.8625
  48   5  -85.00  -81.00        1.8625
  49   5  -83.00  -81.00        1.8625
  50   5  -81.00  -81.00        1.8625
  51   5  -79.00  -81.00        1.8625
  52   5  -77.00  -81.00        1.8625
  53   5  -75.00  -81.00        1.8625
  54   5  -73.00  -81.00        1.8625
  55   5  -71.00  -81.00        1.8625
  56   5  -69.00  -81.00        1.8625
  57   5  -67.00  -81.00        1.8625
  58   5  -65.00  -81.00        1.8625
  59   5  -63.00  -81.00        1.8625
  60   5  -61.00  -81.00        1.8625
  61   5  -59.00  -81.00        1.8625
  62   5  -57.00  -81.00        1.8625
  63   5  -55.00  -81.00        1.8625
  64   5  -53.00  -81.00        1.8625
  65   5  -51.00  -81.00        1.8625
  66   5  -49.00  -81.00        1.8625
  67   5  -47.00  -81.00        1.8625
  68   5  -45.00  -81.00        1.8625
  69   5  -43.00  -81.00        1.8625
  70   5  -41.00  -81.00        1.8625
  71   5  -39.00  -81.00        1.8625
  72   5  -37.00  -81.00        1.8625
  73   5  -35.00  -81.00        0.7367
  74   5  -33.00  -81.00        0.7367
  75   5  -31.00  -81.00        0.7367
  76   5  -29.00  -81.00        0.7367
  77   5  -27.00  -81.00        0.7894
  78   5  -25.00  -81.00        1.8625
  79   5  -23.00  -81.00        1.8625
  80   5  -21.00  -81.00        1.8625
  81   5  -19.00  -81.00        1.8625
  82   5  -17.00  -81.00        1.8625
  83   5  -15.00  -81.00        1.8625
  84   5  -13.00  -81.00        1.8625
  85   5  -11.00  -81.00        1.8625
  86   5   -9.00  -81.00        1.8625
  87   5   -7.00  -81.00        1.8625
  88   5   -5.00  -81.00        1.8625
  89   5   -3.00  -81.00        1.8625
  90   5   -1.00  -81.00        1.8625
  91   5    1.00  -81.00        1.8625
  92   5    3.00  -81.00        1.8625
  93   5    5.00  -81.00        1.8625
  94   5    7.00  -81.00        1.8625
  95   5    9.00  -81.00        1.8625
  96   5   11.00  -81.00        1.8625
  97   5   13.00  -81.00        1.8625
  98   5   15.00  -81.00        1.8625
  99   5   17.00  -81.00        1.8625
 100   5   19.00  -81.00        1.8625
 101   5   21.00  -81.00        1.8625
 102   5   23.00  -81.00        1.8625
 103   5   25.00  -81.00        1.8625
 104   5   27.00  -81.00        1.8625
 105   5   29.00  -81.00        1.8625
 106   5   31.00  -81.00        1.8625
 107   5   33.00  -81.00        1.8625
 108   5   35.00  -81.00        1.8625
 109   5   37.00  -81.00        1.8625
 110   5   39.00  -81.00        1.8625
 111   5   41.00  -81.00        1.8625
 112   5   43.00  -81.00        1.8625
 113   5   45.00  -81.00        1.8625
 114   5   47.00  -81.00        1.8625
 115   5   49.00  -81.00        1.8625
 116   5   51.00  -81.00        1.8625
 117   5   53.00  -81.00        1.8625
 118   5   55.00  -81.00        1.8625
 119   5   57.00  -81.00        1.8625
 120   5   59.00  -81.00        1.8625
 121   5   61.00  -81.00        1.8625
 122   5   63.00  -81.00        1.8625
 123   5   65.00  -81.00        1.8625
 124   5   67.00  -81.00        1.8625
 125   5   69.00  -81.00        1.8625
 126   5   71.00  -81.00        1.8625
 127   5   73.00  -81.00        1.8625
 128   5   75.00  -81.00        1.8625
 129   5   77.00  -81.00        1.8625
 130   5   79.00  -81.00        1.8625
 131   5   81.00  -81.00        1.8625
 132   5   83.00  -81.00        1.8625
 133   5   85.00  -81.00        1.8625
 134   5   87.00  -81.00        1.8625
 135   5   89.00  -81.00        1.8625
 136   5   91.00  -81.00        1.8625
 137   5   93.00  -81.00        1.8625
 138   5   95.00  -81.00        1.8625
 139   5   97.00  -81.00        1.8625
 140   5   99.00  -81.00        2.0719
 141   5  101.00  -81.00        2.0821
 142   5  103.00  -81.00        2.0821
 143   5  105.00  -81.00        2.0821
 144   5  107.00  -81.00        2.0821
 145   5  109.00  -81.00        2.0821
 146   5  111.00  -81.00        2.0821
 147   5  113.00  -81.00        2.0821
 148   5  115.00  -81.00        2.0821
 149   5  117.00  -81.00        2.0719
 150   5  119.00  -81.00        1.8625
 151   5  121.00  -81.00        1.8625
 152   5  123.00  -81.00        1.8625
 153   5  125.00  -81.00        1.8625
 154   5  127.00  -81.00        1.8625
 155   5  129.00  -81.00        1.8625
 156   5  131.00  -81.00        1.8625
 157   5  133.00  -81.00        1.8625
 158   5  135.00  -81.00        1.8625
 159   5  137.00  -81.00        1.8625
 160   5  139.00  -81.00        1.8625
 161   5  141.00  -81.00        1.8625
 162   5  143.00  -81.00        1.8625
 163   5  145.00  -81.00        1.8625
 164   5  147.00  -81.00        1.8625
 165   5  149.00  -81.00        1.8625
 166   5  151.00  -81.00        1.8625
 167   5  153.00  -81.00        1.8625
 168   5  155.00  -81.00        1.8625
 169   5  157.00  -81.00        1.8625
 170   5  159.00  -81.00        1.8625
 171   5  161.00  -81.00        1.8625
 172   5  163.00  -81.00        1.8625
 173   5  165.00  -81.00        1.8625
 174   5  167.00  -81.00        1.8625
 175   5  169.00  -81.00        1.8625
 176   5  171.00  -81.00        1.8625
 177   5  173.00  -81.00        1.8625
 178   5  175.00  -81.00        1.8625
 179   5  177.00  -81.00        1.8625
 180   5  179.00  -81.00        1.8625
   1   6 -179.00  -79.00     9999.0000
   2   6 -177.00  -79.00     9999.0000
   3   6 -175.00  -79.00     9999.0000
   4   6 -173.00  -79.00     9999.0000
   5   6 -171.00  -79.00     9999.0000
   6   6 -169.00  -79.00     9999.0000
   7   6 -167.00  -79.00     9999.0000
   8   6 -165.00  -79.00     9999.0000
   9   6 -163.00  -79.00     9999.0000
  10   6 -161.00  -79.00     9999.0000
  11   6 -159.00  -79.00     9999.0000
  12   6 -157.00  -79.00     9999.0000
  13   6 -155.00  -79.00     9999.0000
  14   6 -153.00  -79.00     9999.0000
  15   6 -151.00  -79.00     9999.0000
  16   6 -149.00  -79.00     9999.0000
  17   6 -147.00  -79.00     9999.0000
  18   6 -145.00  -79.00     9999.0000
  19   6 -143.00  -79.00     9999.0000
  20   6 -141.00  -79.00     9999.0000
  21   6 -139.00  -79.00     9999.0000
  22   6 -137.00  -79.00     9999.0000
  23   6 -135.00  -79.00        0.4000
  24   6 -133.00  -79.00        0.4000
  25   6 -131.00  -79.00        0.4000
  26   6 -129.00  -79.00        0.4000
  27   6 -127.00  -79.00        0.4000
  28   6 -125.00  -79.00        0.4000
  29   6 -123.00  -79.00        0.4000
  30   6 -121.00  -79.00        0.4000
  31   6 -119.00  -79.00        0.4000
  32   6 -117.00  -79.00        0.4000
  33   6 -115.00  -79.00        0.4000
  34   6 -113.00  -79.00        0.4000
  35   6 -111.00  -79.00        0.4000
  36   6 -109.00  -79.00        0.4000
  37   6 -107.00  -79.00     9999.0000
  38   6 -105.00  -79.00     9999.0000
  39   6 -103.00  -79.00     9999.0000
  40   6 -101.00  -79.00     9999.0000
  41   6  -99.00  -79.00     9999.0000
  42   6  -97.00  -79.00     9999.0000
  43   6  -95.00  -79.00     9999.0000
  44   6  -93.00  -79.00     9999.0000
  45   6  -91.00  -79.00     9999.0000
  46   6  -89.00  -79.00     9999.0000
  47   6  -87.00  -79.00     9999.0000
  48   6  -85.00  -79.00     9999.0000
  49   6  -83.00  -79.00     9999.0000
  50   6  -81.00  -79.00     9999.0000
  51   6  -79.00  -79.00     9999.0000
  52   6  -77.00  -79.00     9999.0000
  53   6  -75.00  -79.00     9999.0000
  54   6  -73.00  -79.00     9999.0000
  55   6  -71.00  -79.00     9999.0000
  56   6  -69.00  -79.00     9999.0000
  57   6  -67.00  -79.00     9999.0000
  58   6  -65.00  -79.00     9999.0000
  59   6  -63.00  -79.00     9999.0000
  60   6  -61.00  -79.00     9999.0000
  61   6  -59.00  -79.00     9999.0000
  62   6  -57.00  -79.00     9999.0000
  63   6  -55.00  -79.00     9999.0000
  64   6  -53.00  -79.00     9999.0000
  65   6  -51.00  -79.00     9999.0000
  66   6  -49.00  -79.00     9999.0000
  67   6  -47.00  -79.00     9999.0000
  68   6  -45.00  -79.00        0.6786
  69   6  -43.00  -79.00        0.6786
  70   6  -41.00  -79.00        0.6786
  71   6  -39.00  -79.00        0.6786
  72   6  -37.00  -79.00        0.6786
  73   6  -35.00  -79.00        0.9920
  74   6  -33.00  -79.00        0.9920
  75   6  -31.00  -79.00        0.9920
  76   6  -29.00  -79.00        0.9920
  77   6  -27.00  -79.00        1.1647
  78   6  -25.00  -79.00        1.7857
  79   6  -23.00  -79.00        1.7857
  80   6  -21.00  -79.00        1.7857
  81   6  -19.00  -79.00        1.7857
  82   6  -17.00  -79.00     9999.0000
  83   6  -15.00  -79.00     9999.0000
  84   6  -13.00  -79.00     9999.0000
  85   6  -11.00  -79.00     9999.0000
  86   6   -9.00  -79.00     9999.0000
  87   6   -7.00  -79.00     9999.0000
  88   6   -5.00  -79.00     9999.0000
  89   6   -3.00  -79.00     9999.0000
  90   6   -1.00  -79.00     9999.0000
  91   6    1.00  -79.00     9999.0000
  92   6    3.00  -79.00     9999.0000
  93   6    5.00  -79.00     9999.0000
  94   6    7.00  -79.00     9999.0000
  95   6    9.00  -79.00     9999.0000
  96   6   11.00  -79.00     9999.0000
  97   6   13.00  -79.00     9999.0000
  98   6   15.00  -79.00     9999.0000
  99   6   17.00  -79.00     9999.0000
 100   6   19.00  -79.00     9999.0000
 101   6   21.00  -79.00     9999.0000
 102   6   23.00  -79.00     9999.0000
 103   6   25.00  -79.00     9999.0000
 104   6   27.00  -79.00     9999.0000
 105   6   29.00  -79.00     9999.0000
 106   6   31.00  -79.00     9999.0000
 107   6   33.00  -79.00     9999.0000
 108   6   35.00  -79.00     9999.0000
 109   6   37.00  -79.00     9999.0000
 110   6   39.00  -79.00     9999.0000
 111   6   41.00  -79.00     9999.0000
 112   6   43.00  -79.00     9999.0000
 113   6   45.00  -79.00     9999.0000
 114   6   47.00  -79.00     9999.0000
 115   6   49.00  -79.00     9999.0000
 116   6   51.00  -79.00     9999.0000
 117   6   53.00  -79.00     9999.0000
 118   6   55.00  -79.00     9999.0000
 119   6   57.00  -79.00     9999.0000
 120   6   59.00  -79.00     9999.0000
 121   6   61.00  -79.00     9999.0000
 122   6   63.00  -79.00     9999.0000
 123   6   65.00  -79.00     9999.0000
 124   6   67.00  -79.00     9999.0000
 125   6   69.00  -79.00     9999.0000
 126   6   71.00  -79.00     9999.0000
 127   6   73.00  -79.00     9999.0000
 128   6   75.00  -79.00     9999.0000
 129   6   77.00  -79.00     9999.0000
 130   6   79.00  -79.00     9999.0000
 131   6   81.00  -79.00     9999.0000
 132   6   83.00  -79.00     9999.0000
 133   6   85.00  -79.00     9999.0000
 134   6   87.00  -79.00     9999.0000
 135   6   89.00  -79.00     9999.0000
 136   6   91.00  -79.00     9999.0000
 137   6   93.00  -79.00     9999.0000
 138   6   95.00  -79.00     9999.0000
 139   6   97.00  -79.00     9999.0000
 140   6   99.00  -79.00        2.0935
 141   6  101.00  -79.00        2.0935
 142   6  103.00  -79.00        2.0935
 143   6  105.00  -79.00        2.0935
 144   6  107.00  -79.00        2.0935
 145   6  109.00  -79.00        2.0935
 146   6  111.00  -79.00        2.0935
 147   6  113.00  -79.00        2.0935
 148   6  115.00  -79.00        2.0935
 149   6  117.00  -79.00        2.0935
 150   6  119.00  -79.00     9999.0000
 151   6  121.00  -79.00     9999.0000
 152   6  123.00  -79.00     9999.0000
 153   6  125.00  -79.00     9999.0000
 154   6  127.00  -79.00     9999.0000
 155   6  129.00  -79.00     9999.0000
 156   6  131.00  -79.00     9999.0000
 157   6  133.00  -79.00     9999.0000
 158   6  135.00  -79.00     9999.0000
 159   6  137.00  -79.00     9999.0000
 160   6  139.00  -79.00     9999.0000
 161   6  141.00  -79.00     9999.0000
 162   6  143.00  -79.00     9999.0000
 163   6  145.00  -79.00     9999.0000
 164   6  147.00  -79.00     9999.0000
 165   6  149.00  -79.00     9999.0000
 166   6  151.00  -79.00     9999.0000
 167   6  153.00  -79.00        0.9251
 168   6  155.00  -79.00        0.9251
 169   6  157.00  -79.00        0.9251
 170   6  159.00  -79.00        0.9251
 171   6  161.00  -79.00        0.9251
 172   6  163.00  -79.00        0.7911
 173   6  165.00  -79.00        0.7911
 174   6  167.00  -79.00        0.7911
 175   6  169.00  -79.00        0.7911
 176   6  171.00  -79.00        0.7800
 177   6  173.00  -79.00        0.7689
 178   6  175.00  -79.00        0.7689
 179   6  177.00  -79.00        0.7689
 180   6  179.00  -79.00        0.7689
   1   7 -179.00  -77.00     9999.0000
   2   7 -177.00  -77.00     9999.0000
   3   7 -175.00  -77.00     9999.0000
   4   7 -173.00  -77.00     9999.0000
   5   7 -171.00  -77.00     9999.0000
   6   7 -169.00  -77.00     9999.0000
   7   7 -167.00  -77.00     9999.0000
   8   7 -165.00  -77.00     9999.0000
   9   7 -163.00  -77.00     9999.0000
  10   7 -161.00  -77.00     9999.0000
  11   7 -159.00  -77.00     9999.0000
  12   7 -157.00  -77.00     9999.0000
  13   7 -155.00  -77.00     9999.0000
  14   7 -153.00  -77.00     9999.0000
  15   7 -151.00  -77.00     9999.0000
  16   7 -149.00  -77.00     9999.0000
  17   7 -147.00  -77.00     9999.0000
  18   7 -145.00  -77.00     9999.0000
  19   7 -143.00  -77.00     9999.0000
  20   7 -141.00  -77.00     9999.0000
  21   7 -139.00  -77.00     9999.0000
  22   7 -137.00  -77.00     9999.0000
  23   7 -135.00  -77.00     9999.0000
  24   7 -133.00  -77.00     9999.0000
  25   7 -131.00  -77.00     9999.0000
  26   7 -129.00  -77.00     9999.0000
  27   7 -127.00  -77.00     9999.0000
  28   7 -125.00  -77.00     9999.0000
  29   7 -123.00  -77.00     9999.0000
  30   7 -121.00  -77.00     9999.0000
  31   7 -119.00  -77.00     9999.0000
  32   7 -117.00  -77.00     9999.0000
  33   7 -115.00  -77.00     9999.0000
  34   7 -113.00  -77.00     9999.0000
  35   7 -111.00  -77.00     9999.0000
  36   7 -109.00  -77.00     9999.0000
  37   7 -107.00  -77.00     9999.0000
  38   7 -105.00  -77.00     9999.0000
  39   7 -103.00  -77.00     9999.0000
  40   7 -101.00  -77.00     9999.0000
  41   7  -99.00  -77.00     9999.0000
  42   7  -97.00  -77.00     9999.0000
  43   7  -95.00  -77.00     9999.0000
  44   7  -93.00  -77.00     9999.0000
  45   7  -91.00  -77.00     9999.0000
  46   7  -89.00  -77.00     9999.0000
  47   7  -87.00  -77.00     9999.0000
  48   7  -85.00  -77.00     9999.0000
  49   7  -83.00  -77.00     9999.0000
  50   7  -81.00  -77.00     9999.0000
  51   7  -79.00  -77.00     9999.0000
  52   7  -77.00  -77.00     9999.0000
  53   7  -75.00  -77.00     9999.0000
  54   7  -73.00  -77.00     9999.0000
  55   7  -71.00  -77.00     9999.0000
  56   7  -69.00  -77.00     9999.0000
  57   7  -67.00  -77.00     9999.0000
  58   7  -65.00  -77.00     9999.0000
  59   7  -63.00  -77.00     9999.0000
  60   7  -61.00  -77.00     9999.0000
  61   7  -59.00  -77.00     9999.0000
  62   7  -57.00  -77.00     9999.0000
  63   7  -55.00  -77.00     9999.0000
  64   7  -53.00  -77.00     9999.0000
  65   7  -51.00  -77.00     9999.0000
  66   7  -49.00  -77.00     9999.0000
  67   7  -47.00  -77.00     9999.0000
  68   7  -45.00  -77.00        0.6786
  69   7  -43.00  -77.00        0.6786
  70   7  -41.00  -77.00        0.6786
  71   7  -39.00  -77.00        0.6786
